City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
86,Upernavik,GL,2022-08-28 15:28:28,72.7868,-56.1549,39.31,69,76,5.53
87,Port Keats,AU,2022-08-28 15:28:29,-14.25,129.55,72.84,70,14,5.37
88,Gladstone,AU,2022-08-28 15:28:29,-23.85,151.25,62.53,77,62,4.61
89,Kahului,US,2022-08-28 15:25:13,20.8947,-156.47,77.85,75,20,8.05
90,Waitati,NZ,2022-08-28 15:28:29,-45.75,170.5667,48.79,81,46,6.2
91,Khani,GE,2022-08-28 15:28:30,41.9563,42.9566,76.57,64,1,4.81
92,Husavik,IS,2022-08-28 15:29:30,66.0449,-17.3389,54.82,54,100,3.36
93,Camacha,PT,2022-08-28 15:29:30,33.0833,-16.3333,72.82,57,20,10.36
94,Mizdah,LY,2022-08-28 15:29:30,31.4451,12.9801,97.57,18,16,0.18
95,Latung,PH,2022-08-28 15:29:31,5.5,120.8833,84.76,73,46,12.62
96,Liverpool,GB,2022-08-28 15:29:05,53.4106,-2.9779,75.7,49,20,2.3
97,Alghero,IT,2022-08-28 15:29:31,40.5589,8.3181,84.29,61,0,12.66
98,New Norfolk,AU,2022-08-28 15:29:31,-42.7826,147.0587,48.92,68,100,2.68
99,Agra,IN,2022-08-28 15:29:32,27.1833,78.0167,90.77,46,100,3.27
100,Guasdualito,VE,2022-08-28 15:29:32,7.2424,-70.7324,85.39,64,28,1.25
101,Yar-Sale,RU,2022-08-28 15:29:32,66.8333,70.8333,46.06,54,100,12.93
102,Faya,SA,2022-08-28 15:29:33,18.3851,42.4509,78.91,46,99,2.95
103,Nayoro,JP,2022-08-28 15:29:33,44.3506,142.4578,58.37,96,60,4.92
104,Oktyabrskiy,RU,2022-08-28 15:29:33,54.4815,53.471,75.92,42,67,7.07
105,Kaitangata,NZ,2022-08-28 15:29:33,-46.2817,169.8464,39.63,94,11,3.44
106,Norman Wells,CA,2022-08-28 15:29:34,65.282,-126.8329,53.64,87,75,3.44
